"id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"103196785","033 17 8 22","48","STONE HEDGE","RD","WESTBROOK","CT","06498""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"103191182","033 17 8 25","40","STONE HEDGE","RD","WESTBROOK","CT","06498""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"103233930","033 15 6 3B","37","WILLOWBROOK","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208537712","091 14 1 38A (10A)","2A","ALPINE","RD","NEW FAIRFIELD","CT","06812""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208705772","091 40 4 5-11","1A","BEACH","DR","NEW FAIRFIELD","CT","06812""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207705091","018 A08276","30","LAKE SHORE","DR","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207724481","018 B08107","413A","CANDLEWOOD LAKE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207794597","018 C03002","1130A","FEDERAL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207849829","018 D04024","53A","OLD MIDDLE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207903761","018 C05001","993","FEDERAL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5338660","033 14 6 2","36","CLUBHOUSE","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204916661","033 14 6 3","76","BERLIN","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204129575","083 05-0032","15","FOREST GLEN","CIR","MIDDLETOWN","CT","06457""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"103243242","083 06-0415","40","BRAEBURN","LN","MIDDLETOWN","CT","06457""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"205048038","033 26 10 39","35","COMMERCE","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5352300","033 25 11 21","196","COLES","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"205140314","033 48 15 28B","16A","SUNSET","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204061270","033 34 18 19","60","COURT","ST","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207986788","018 D04070","15A","RICHARDS","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208029474","018 E02010","34A","OLD BRIDGE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"119970456","018 C06042","9A","GEREG GLENN","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208459051","018 C05011","5A","QUARRY","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208485134","018 C06020","126B","LAUREL HILL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207097320","018 D07065","76","LAUREL HILL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207086002","018 D08002","40","LAUREL HILL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207278746","018 D07097","825A","FEDERAL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207340925","018 D08020","777A","FEDERAL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207372898","018 D07001","256","WHISCONIER","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207372638","018 E08096","264A","WHISCONIER","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208195983","018 A09069","57A","KELLOGG","ST","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207120539","034 24 1 125  (17)","26A","WOODRIDGE","LN","NEW FAIRFIELD","CT","06812""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207038086","018 B09022","3A","MIST HILL","DR","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5258616","033 23 11 2A","204","WOODLAND","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"103253287","033 15 12 20","284","HADDAM MOODUS","RD","EAST HADDAM","CT","06423""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"103252924","033 15 12 23","30","WILLOWBROOK","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5272421","033 21 12 4A","173","SKYVIEW","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207420457","018 C10007","6A","TWIN ROCKS","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207451280","034 K020630000","1","EVERGREEN","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207454541","018 B11013","26A","OLD TURNPIKE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207921552","018 F09002","9A","LONG MEADOW HILL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208066900","018 E10012","1","COMSTOCK","TRL","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208633296","018 D13013","15","ROCKY","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"206971977","018 D12030","2A","HUCKLEBERRY HILL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5518242","033 21 12 4","1115","CROMWELL HILLS","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204449921","033 33 16 38-1A","142","SALEM","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"119767005","018 F13064","6B","EVAS","DR","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204497775","033 32 16 38","12","WATCH HILL","CIR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204507274","033 33 16 38-1","1","BLACKHAW","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204634687","033 32 17 11","29","WASHINGTON","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"103289211","033 32 17 13","25","WASHINGTON","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204691669","033 31 26 9","30","FRANKLIN","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204838448","033 46 19 91","30","OAKWOOD","MNR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5433549","033 45 25 58","2A","FAIRVIEW","HTS","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207225004","018 D13085","304","FEDERAL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207206326","018 E13033","56A","DEL MAR","DR","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207291102","018 E14026","48","HOMESTEAD","LN","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207332951","018 E13020","115A","COMMERCE","DR","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207623396","018 G07021","58A","OBTUSE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207814107","018 G08049","28A","MERWIN BROOK","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"9336643","018 I08014","5","BIG BUCK","LN","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208432919","018 I09017","119","OBTUSE HILL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208539330","018 H10054","64B","LAKE GEORGE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207207786","018 F12073","108A","WHISCONIER","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5143055","033 44 46 10B","6","WARNER","CT","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"203768717","033 32 25 145","60R","EVERGREEN","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"205119231","033 60 51 077","676R","MAIN","ST","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207216458","018 F12078","13","SUNSET HILL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207231148","018 G12001","92A","WHISCONIER","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207351879","018 G12041","1","MEADOW","DR","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207482259","018 G13076","60A","WHISCONIER","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207765693","018 I12027","32","OBTUSE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207070525","034 G071000000","101","PEMBROKE","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207038818","034 H080660000","14","SHOREVIEW","LN","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204472407","033 60 48 18","9","BELHAVEN","GRN","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204778942","033 67 48 4B","103R","FIELD","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204806838","033 66 50 35","117R","FIELD","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204853035","033 55 63 24","76R","NOOKS HILL","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204937997","033 72 50 54-1","137R","NOOKS HILL","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204847609","033 73 50 A48","1","RIVERSIDE","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5517891","033 21 12 24D","19","LOCUST","CT","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5518098","033 21 12 24","32","PINE","CT","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"205176544","033 20 47 8-1","32A","SHUNPIKE","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"205229006","033 31 27 14","2","EAGER","LN","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"205150207","033 31 47 11","26","MYSTIQUE","LN","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"203787338","033 43 26 50B","20R","STREET","TER","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"203863989","033 31 31 1","1A","SMITH FARM","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204242225","033 54 64 12","1","WIGHTMAN","PL","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204446208","033 41 36 29","36R","TIMBER HILL","RD","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204528852","033 41 42 17-1","6","DIANE","DR","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204689185","033 53 63 13","1","WALL","ST","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208170876","034 G090920000","2A","JEANETTE","ST","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208183378","034 G090960000","60","PADANARAM","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"119952884","034 H101490000","25","PADANARAM","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"119742926","034 I090280000","20","PEMBROKE","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207135373","034 G101530000","9A","FARM","ST","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"119767658","034 H101530000","15A","PADANARAM","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207194171","034 H100730000","83","GOLDEN HILL","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"5465657","033 40 47 31B","245","MAIN","ST","CROMWELL","CT","06416""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"203761457","082 10/10.3/87","8","CHICKOPEE","RD","MIDDLEFIELD","CT","06455""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204828348","082 7/27-2","17","LOUIS","RD","MIDDLEFIELD","CT","06455""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204869768","082 11/54","11","LOUIS","RD","MIDDLEFIELD","CT","06455""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"203965806","113 035/0001","15","WILCOX HILL","RD","PORTLAND","CT","06480""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204059507","042 11/40/11","118","CLARK HILL","RD","EAST HAMPTON","CT","06424""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"204617220","042 03A/44/62","11","LAKE","DR","EAST HAMPTON","CT","06424""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"119779833","034 H101570000","7","PADANARAM","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207381947","034 I110020000","38","PADANARAM","AVE","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207606845","034 I091200000","16","HAYESTOWN","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208008386","034 I100980000","4","OAK","LN","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208011364","034 I100510000","1","HAYESTOWN","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208102434","034 I111200000","20","OAKLAND","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207129935","034 J100730000","1B","MEADOWBROOK","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207309053","034 J111900000","16","VIRGINIA","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"119874123","018 C16007","1R","FEDERAL","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207937993","018 E15032","2","SAND CUT","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207957383","018 E15034","165A","VALE","RD","BROOKFIELD","CT","06804""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208463499","034 L110070000","13","CORPORATE","DR","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207293093","034 M100040000","15B","POCONO","LN","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207304420","034 M100370000","2A","CLAREMONT","TER","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207924114","034 H120020000","12","CLAPBOARD RIDGE","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208110072","034 H120320000","103","KOHANZA","ST","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"207996175","034 H120370000","8","PARKER","ST","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208352203","034 H120240000","6","GOLDEN HILL","RD","DANBURY","CT","06811""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209318282","034 H131830000","3","KOHANZA","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209520218","034 G140360000","14","BERGH","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209799880","034 H133340000","20","RAYMOND","PL","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208178192","034 H130170000","4","FARVIEW","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208149029","034 H132180000","9","FARVIEW","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208192481","034 H133200000","6","ANN","DR","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208239125","034 H133240000","5","ANN","DR","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208247527","034 H133220000","8","ANN","DR","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208251784","034 H133230000","7","ANN","DR","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208268388","034 H133030000","9A","FRANKLIN","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208975473","034 J112640000","5A","3RD","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209131512","034 J122100000","152B","OSBORNE","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209182688","034 J121580000","25A","JAMES","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209265231","034 J121790000","55B","JAMES","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209350242","034 K131890000","30","FEDERAL","RD","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209395269","034 I130770000","1","UNION","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209533518","034 I132630000","9A","MOSS","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208435464","034 I141650000","248","MAIN","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208504057","034 I142050000","10","LIBERTY","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209470595","034 G151290000","84","LAKE","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209482166","034 G152170000","3","HOBSON","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209569378","034 G151130000","44","LAKE","AVE","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209615187","034 H153710000","10","PEACE","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208544322","034 H150660000","32","OIL MILL","RD","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"208914899","034 G161440000","39A B","BELMONT","CIR","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209372924","034 I141360000","132","MAIN","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209530552","034 I152900000","14","STATE","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
"209794009","034 J150410000","22","MAIN","ST","DANBURY","CT","06810""id","parcel_apn","sthsnum","ststname","stsuffix","stcity","ststate","stzip"
